date,week,rank,player_name,association,points
2024/2/27,9,47,ZHU Chengzhu,HKG,443
2024/2/27,9,48,Sakura MORI,JPN,421
2024/2/27,9,49,Natalia BAJOR,POL,414
2024/2/27,9,50,Sreeja AKULA,IND,401
2024/3/5,10,1,SUN Yingsha,CHN,8800
2024/3/5,10,2,CHEN Meng,CHN,4527
2024/3/5,10,3,WANG Manyu,CHN,4137
2024/3/5,10,4,WANG Yidi,CHN,4072
2024/3/5,10,5,Hina HAYATA,JPN,3018
2024/3/5,10,6,CHEN Xingtong,CHN,2840
2024/3/5,10,7,SHIN Yubin,KOR,2095
2024/3/5,10,8,QIAN Tianyi,CHN,1998
2024/3/5,10,9,Adriana DIAZ,PUR,1600
2024/3/5,10,10,Bernadette SZOCS,ROU,1565
2024/3/5,10,11,Ying HAN,GER,1530
2024/3/5,10,12,Mima ITO,JPN,1445
2024/3/5,10,13,Xiaoxin YANG,MON,1435
2024/3/5,10,14,JOO Cheonhui,KOR,1380
2024/3/5,10,15,CHENG I-Ching,TPE,1357
2024/3/5,10,16,Nina MITTELHAM,GER,1347
2024/3/5,10,17,Miwa HARIMOTO,JPN,1277
2024/3/5,10,18,Miu HIRANO,JPN,1206
2024/3/5,10,19,Jia Nan YUAN,FRA,1190
2024/3/5,10,20,ZHANG Rui,CHN,1070
2024/3/5,10,21,Bruna TAKAHASHI,BRA,1002
2024/3/5,10,22,JEON Jihee,KOR,992
2024/3/5,10,23,KUAI Man,CHN,900
2024/3/5,10,24,Miyuu KIHARA,JPN,880
2024/3/5,10,25,Sofia POLCANOVA,AUT,854
2024/3/5,10,26,Dina MESHREF,EGY,790
2024/3/5,10,27,Miyu NAGASAKI,JPN,765
2024/3/5,10,28,Yangzi LIU,AUS,694
2024/3/5,10,29,Linda BERGSTROM,SWE,693
2024/3/5,10,30,Hana GODA,EGY,683
2024/3/5,10,31,Prithika PAVADE,FRA,647
2024/3/5,10,32,Lily ZHANG,USA,635
2024/3/5,10,33,Elizabeta SAMARA,ROU,630
2024/3/5,10,34,Amy WANG,USA,559
2024/3/5,10,35,Xiaona SHAN,GER,554
2024/3/5,10,36,Manika BATRA,IND,521
2024/3/5,10,37,KIM Nayeong,KOR,520
2024/3/5,10,38,Orawan PARANANG,THA,496
2024/3/5,10,39,LEE Zion,KOR,481
2024/3/5,10,40,HE Zhuojia,CHN,469
2024/3/5,10,41,LI Yake,CHN,467
2024/3/5,10,42,SHI Xunyao,CHN,465
2024/3/5,10,43,DOO Hoi Kem,HKG,456
2024/3/5,10,44,Suthasini SAWETTABUT,THA,446
2024/3/5,10,45,CHEN Szu-Yu,TPE,444
2024/3/5,10,46,ZHU Chengzhu,HKG,443
2024/3/5,10,47,Adina DIACONU,ROU,440
2024/3/5,10,48,Sakura MORI,JPN,421
2024/3/5,10,49,Natalia BAJOR,POL,414
2024/3/5,10,50,Sreeja AKULA,IND,401
2024/3/12,11,1,SUN Yingsha,CHN,8800
2024/3/12,11,2,CHEN Meng,CHN,4527
2024/3/12,11,3,WANG Manyu,CHN,4137
2024/3/12,11,4,WANG Yidi,CHN,4072
2024/3/12,11,5,Hina HAYATA,JPN,3018
2024/3/12,11,6,CHEN Xingtong,CHN,2840
2024/3/12,11,7,SHIN Yubin,KOR,2095
2024/3/12,11,8,QIAN Tianyi,CHN,1998
2024/3/12,11,9,Adriana DIAZ,PUR,1600
2024/3/12,11,10,Bernadette SZOCS,ROU,1565
2024/3/12,11,11,Ying HAN,GER,1530
2024/3/12,11,12,Mima ITO,JPN,1445
2024/3/12,11,13,Xiaoxin YANG,MON,1435
2024/3/12,11,14,JOO Cheonhui,KOR,1380
2024/3/12,11,15,CHENG I-Ching,TPE,1357
2024/3/12,11,16,Nina MITTELHAM,GER,1347
2024/3/12,11,17,Miwa HARIMOTO,JPN,1277
2024/3/12,11,18,Miu HIRANO,JPN,1206
2024/3/12,11,19,Jia Nan YUAN,FRA,1190
2024/3/12,11,20,ZHANG Rui,CHN,1070
2024/3/12,11,21,Bruna TAKAHASHI,BRA,1002
2024/3/12,11,22,JEON Jihee,KOR,992
2024/3/12,11,23,KUAI Man,CHN,900
2024/3/12,11,24,Miyuu KIHARA,JPN,880
2024/3/12,11,25,Sofia POLCANOVA,AUT,854
2024/3/12,11,26,Dina MESHREF,EGY,790
2024/3/12,11,27,Miyu NAGASAKI,JPN,765
2024/3/12,11,28,Yangzi LIU,AUS,694
2024/3/12,11,29,Linda BERGSTROM,SWE,693
2024/3/12,11,30,Hana GODA,EGY,683
2024/3/12,11,31,Prithika PAVADE,FRA,647
2024/3/12,11,32,Lily ZHANG,USA,635
2024/3/12,11,33,Elizabeta SAMARA,ROU,630
2024/3/12,11,34,Amy WANG,USA,559
2024/3/12,11,35,Xiaona SHAN,GER,554
2024/3/12,11,36,Manika BATRA,IND,521
2024/3/12,11,37,KIM Nayeong,KOR,520
2024/3/12,11,38,Orawan PARANANG,THA,496
2024/3/12,11,39,LEE Zion,KOR,481
2024/3/12,11,40,HE Zhuojia,CHN,469
2024/3/12,11,41,LI Yake,CHN,467
2024/3/12,11,42,SHI Xunyao,CHN,465
2024/3/12,11,43,DOO Hoi Kem,HKG,456
2024/3/12,11,44,Suthasini SAWETTABUT,THA,446
2024/3/12,11,45,CHEN Szu-Yu,TPE,444
2024/3/12,11,46,ZHU Chengzhu,HKG,443
2024/3/12,11,47,Adina DIACONU,ROU,440
2024/3/12,11,48,Sakura MORI,JPN,421
2024/3/12,11,49,Natalia BAJOR,POL,414
2024/3/12,11,50,Sreeja AKULA,IND,401
2024/3/19,12,1,SUN Yingsha,CHN,7150
2024/3/19,12,2,WANG Manyu,CHN,5437
2024/3/19,12,3,WANG Yidi,CHN,5305
2024/3/19,12,4,CHEN Meng,CHN,4935
2024/3/19,12,5,CHEN Xingtong,CHN,3365
2024/3/19,12,6,Hina HAYATA,JPN,3018
2024/3/19,12,7,SHIN Yubin,KOR,2270
2024/3/19,12,8,Mima ITO,JPN,1705
2024/3/19,12,9,Bernadette SZOCS,ROU,1565
2024/3/19,12,10,Adriana DIAZ,PUR,1515
2024/3/19,12,11,CHENG I-Ching,TPE,1357
2024/3/19,12,12,Miwa HARIMOTO,JPN,1347
2024/3/19,12,13,Nina MITTELHAM,GER,1242
2024/3/19,12,14,Miu HIRANO,JPN,1206
2024/3/19,12,15,Ying HAN,GER,1180
2024/3/19,12,16,Xiaoxin YANG,MON,1175
2024/3/19,12,17,JOO Cheonhui,KOR,1155
2024/3/19,12,18,Jia Nan YUAN,FRA,1035
2024/3/19,12,19,Bruna TAKAHASHI,BRA,1002
2024/3/19,12,20,JEON Jihee,KOR,992
2024/3/19,12,21,QIAN Tianyi,CHN,948
2024/3/19,12,22,KUAI Man,CHN,900
2024/3/19,12,23,Miyuu KIHARA,JPN,835
2024/3/19,12,24,Miyu NAGASAKI,JPN,765
2024/3/19,12,25,Yangzi LIU,AUS,764
2024/3/19,12,26,Prithika PAVADE,FRA,752
2024/3/19,12,27,Dina MESHREF,EGY,720
2024/3/19,12,28,Hana GODA,EGY,683
2024/3/19,12,29,Sofia POLCANOVA,AUT,679
2024/3/19,12,30,KIM Nayeong,KOR,670
2024/3/19,12,31,Lily ZHANG,USA,635
2024/3/19,12,32,Linda BERGSTROM,SWE,628
2024/3/19,12,33,Amy WANG,USA,569
2024/3/19,12,34,Orawan PARANANG,THA,565
2024/3/19,12,35,Xiaona SHAN,GER,554
2024/3/19,12,36,SUH Hyo Won,KOR,545
2024/3/19,12,37,Elizabeta SAMARA,ROU,545
2024/3/19,12,38,Manika BATRA,IND,521
2024/3/19,12,39,CHEN Szu-Yu,TPE,503
2024/3/19,12,40,HE Zhuojia,CHN,469
2024/3/19,12,41,LI Yake,CHN,467
2024/3/19,12,42,SHI Xunyao,CHN,465
2024/3/19,12,43,LEE Zion,KOR,431
2024/3/19,12,44,Sakura MORI,JPN,421
2024/3/19,12,45,Adina DIACONU,ROU,415
2024/3/19,12,46,Natalia BAJOR,POL,414
2024/3/19,12,47,Sreeja AKULA,IND,401
2024/3/19,12,48,ZHU Chengzhu,HKG,398
2024/3/19,12,49,Sabine WINTER,GER,396
2024/3/19,12,50,Minhyung JEE,AUS,394
2024/3/26,13,1,SUN Yingsha,CHN,7150
2024/3/26,13,2,WANG Manyu,CHN,5437
2024/3/26,13,3,WANG Yidi,CHN,5305
2024/3/26,13,4,CHEN Meng,CHN,4935
2024/3/26,13,5,CHEN Xingtong,CHN,3365
2024/3/26,13,6,Hina HAYATA,JPN,3018
2024/3/26,13,7,SHIN Yubin,KOR,2270
2024/3/26,13,8,Mima ITO,JPN,1705
2024/3/26,13,9,Bernadette SZOCS,ROU,1565
2024/3/26,13,10,Adriana DIAZ,PUR,1515
2024/3/26,13,11,CHENG I-Ching,TPE,1357
2024/3/26,13,12,Miwa HARIMOTO,JPN,1347
2024/3/26,13,13,Nina MITTELHAM,GER,1242
2024/3/26,13,14,Miu HIRANO,JPN,1206
2024/3/26,13,15,Ying HAN,GER,1180
2024/3/26,13,16,Xiaoxin YANG,MON,1175
2024/3/26,13,17,JOO Cheonhui,KOR,1155
2024/3/26,13,18,Jia Nan YUAN,FRA,1035
2024/3/26,13,19,Bruna TAKAHASHI,BRA,1002
2024/3/26,13,20,JEON Jihee,KOR,992
2024/3/26,13,21,QIAN Tianyi,CHN,948
2024/3/26,13,22,KUAI Man,CHN,900
2024/3/26,13,23,Miyuu KIHARA,JPN,835
2024/3/26,13,24,Miyu NAGASAKI,JPN,765
2024/3/26,13,25,Yangzi LIU,AUS,764
2024/3/26,13,26,Prithika PAVADE,FRA,752
2024/3/26,13,27,Dina MESHREF,EGY,720
2024/3/26,13,28,Hana GODA,EGY,683
2024/3/26,13,29,Sofia POLCANOVA,AUT,679
2024/3/26,13,30,KIM Nayeong,KOR,670
2024/3/26,13,31,Lily ZHANG,USA,635
2024/3/26,13,32,SUH Hyo Won,KOR,630
2024/3/26,13,33,Linda BERGSTROM,SWE,628
2024/3/26,13,34,Amy WANG,USA,569
2024/3/26,13,35,Orawan PARANANG,THA,565
2024/3/26,13,36,Xiaona SHAN,GER,554
2024/3/26,13,37,Elizabeta SAMARA,ROU,545
2024/3/26,13,38,Manika BATRA,IND,521
2024/3/26,13,39,CHEN Szu-Yu,TPE,515
2024/3/26,13,40,Sreeja AKULA,IND,508
2024/3/26,13,41,HE Zhuojia,CHN,469
2024/3/26,13,42,Xia Lian NI,LUX,468
2024/3/26,13,43,LI Yake,CHN,467
2024/3/26,13,44,SHI Xunyao,CHN,465
2024/3/26,13,45,LEE Zion,KOR,431
2024/3/26,13,46,DOO Hoi Kem,HKG,426
2024/3/26,13,47,Sakura MORI,JPN,421
2024/3/26,13,48,Adina DIACONU,ROU,415
2024/3/26,13,49,Natalia BAJOR,POL,414
2024/3/26,13,50,ZHU Chengzhu,HKG,398
2024/4/2,14,1,SUN Yingsha,CHN,7800
2024/4/2,14,2,WANG Manyu,CHN,5915
2024/4/2,14,3,WANG Yidi,CHN,5480
2024/4/2,14,4,CHEN Meng,CHN,4935
2024/4/2,14,5,CHEN Xingtong,CHN,3365
2024/4/2,14,6,Hina HAYATA,JPN,3018
2024/4/2,14,7,SHIN Yubin,KOR,2270
2024/4/2,14,8,Mima ITO,JPN,1705
2024/4/2,14,9,Bernadette SZOCS,ROU,1650
2024/4/2,14,10,Adriana DIAZ,PUR,1535
2024/4/2,14,11,CHENG I-Ching,TPE,1392
2024/4/2,14,12,Miwa HARIMOTO,JPN,1327
2024/4/2,14,13,Nina MITTELHAM,GER,1242
2024/4/2,14,14,Miu HIRANO,JPN,1206
2024/4/2,14,15,Ying HAN,GER,1180
2024/4/2,14,16,Xiaoxin YANG,MON,1175
2024/4/2,14,17,JOO Cheonhui,KOR,1155
2024/4/2,14,18,JEON Jihee,KOR,1097
2024/4/2,14,19,Bruna TAKAHASHI,BRA,1072
2024/4/2,14,20,Jia Nan YUAN,FRA,1035
2024/4/2,14,21,QIAN Tianyi,CHN,948
2024/4/2,14,22,KUAI Man,CHN,900
2024/4/2,14,23,Sofia POLCANOVA,AUT,839
2024/4/2,14,24,Miyuu KIHARA,JPN,835
2024/4/2,14,25,Dina MESHREF,EGY,795
2024/4/2,14,26,Yangzi LIU,AUS,775
2024/4/2,14,27,Miyu NAGASAKI,JPN,765
2024/4/2,14,28,Prithika PAVADE,FRA,752
2024/4/2,14,29,Linda BERGSTROM,SWE,693
2024/4/2,14,30,Hana GODA,EGY,683
2024/4/2,14,31,KIM Nayeong,KOR,670
2024/4/2,14,32,Lily ZHANG,USA,635
2024/4/2,14,33,SUH Hyo Won,KOR,630
2024/4/2,14,34,Elizabeta SAMARA,ROU,610
2024/4/2,14,35,Amy WANG,USA,584
2024/4/2,14,36,Orawan PARANANG,THA,565
2024/4/2,14,37,Xiaona SHAN,GER,554
2024/4/2,14,38,Manika BATRA,IND,521
2024/4/2,14,39,CHEN Szu-Yu,TPE,515
2024/4/2,14,40,Sreeja AKULA,IND,508
2024/4/2,14,41,HE Zhuojia,CHN,469
2024/4/2,14,42,Xia Lian NI,LUX,468
2024/4/2,14,43,LI Yake,CHN,467
2024/4/2,14,44,SHI Xunyao,CHN,465
2024/4/2,14,45,LEE Zion,KOR,431
2024/4/2,14,46,DOO Hoi Kem,HKG,426
2024/4/2,14,47,Sakura MORI,JPN,419
2024/4/2,14,48,Adina DIACONU,ROU,415
2024/4/2,14,49,Natalia BAJOR,POL,414
2024/4/2,14,50,ZHU Chengzhu,HKG,398
2024/4/9,15,1,SUN Yingsha,CHN,7800
2024/4/9,15,2,WANG Manyu,CHN,5915
2024/4/9,15,3,WANG Yidi,CHN,5480
2024/4/9,15,4,CHEN Meng,CHN,4935
2024/4/9,15,5,CHEN Xingtong,CHN,3365
2024/4/9,15,6,Hina HAYATA,JPN,3018
2024/4/9,15,7,SHIN Yubin,KOR,2270
2024/4/9,15,8,Mima ITO,JPN,1705
2024/4/9,15,9,Bernadette SZOCS,ROU,1650
2024/4/9,15,10,Adriana DIAZ,PUR,1535
2024/4/9,15,11,CHENG I-Ching,TPE,1392
2024/4/9,15,12,Miwa HARIMOTO,JPN,1327
2024/4/9,15,13,Nina MITTELHAM,GER,1242
2024/4/9,15,14,Miu HIRANO,JPN,1206
2024/4/9,15,15,Ying HAN,GER,1180
2024/4/9,15,16,Xiaoxin YANG,MON,1175
2024/4/9,15,17,JOO Cheonhui,KOR,1155
2024/4/9,15,18,JEON Jihee,KOR,1097
2024/4/9,15,19,Bruna TAKAHASHI,BRA,1072
2024/4/9,15,20,Jia Nan YUAN,FRA,1035
2024/4/9,15,21,QIAN Tianyi,CHN,948
2024/4/9,15,22,KUAI Man,CHN,900
2024/4/9,15,23,Sofia POLCANOVA,AUT,839
2024/4/9,15,24,Miyuu KIHARA,JPN,835
2024/4/9,15,25,Dina MESHREF,EGY,795
2024/4/9,15,26,Yangzi LIU,AUS,775
2024/4/9,15,27,Miyu NAGASAKI,JPN,765
2024/4/9,15,28,Prithika PAVADE,FRA,752
2024/4/9,15,29,Linda BERGSTROM,SWE,693
2024/4/9,15,30,Hana GODA,EGY,683
2024/4/9,15,31,KIM Nayeong,KOR,670
2024/4/9,15,32,Lily ZHANG,USA,635
2024/4/9,15,33,SUH Hyo Won,KOR,630
2024/4/9,15,34,Elizabeta SAMARA,ROU,610
2024/4/9,15,35,Amy WANG,USA,584
2024/4/9,15,36,Orawan PARANANG,THA,565
2024/4/9,15,37,Xiaona SHAN,GER,554
2024/4/9,15,38,Manika BATRA,IND,521
2024/4/9,15,39,CHEN Szu-Yu,TPE,515
2024/4/9,15,40,Sreeja AKULA,IND,508
2024/4/9,15,41,Xia Lian NI,LUX,470
2024/4/9,15,42,HE Zhuojia,CHN,469
2024/4/9,15,43,LI Yake,CHN,467
2024/4/9,15,44,SHI Xunyao,CHN,465
2024/4/9,15,45,Adina DIACONU,ROU,452
2024/4/9,15,46,LEE Zion,KOR,431
2024/4/9,15,47,DOO Hoi Kem,HKG,426
2024/4/9,15,48,LEE Eunhye,KOR,424
2024/4/9,15,49,LI Yu-Jhun,TPE,421
2024/4/9,15,50,Sakura MORI,JPN,419
2024/4/16,16,1,SUN Yingsha,CHN,7150
2024/4/16,16,2,WANG Manyu,CHN,5915
2024/4/16,16,3,WANG Yidi,CHN,4955
2024/4/16,16,4,CHEN Meng,CHN,4935
2024/4/16,16,5,CHEN Xingtong,CHN,3085
2024/4/16,16,6,Hina HAYATA,JPN,3018
2024/4/16,16,7,SHIN Yubin,KOR,2270
2024/4/16,16,8,Bernadette SZOCS,ROU,1650
2024/4/16,16,9,Mima ITO,JPN,1620
2024/4/16,16,10,Adriana DIAZ,PUR,1535
2024/4/16,16,11,CHENG I-Ching,TPE,1357
2024/4/16,16,12,Miwa HARIMOTO,JPN,1327
2024/4/16,16,13,Miu HIRANO,JPN,1206
2024/4/16,16,14,Nina MITTELHAM,GER,1172
2024/4/16,16,15,JOO Cheonhui,KOR,1155
2024/4/16,16,16,Xiaoxin YANG,MON,1140
2024/4/16,16,17,JEON Jihee,KOR,1097
2024/4/16,16,18,Ying HAN,GER,1090
2024/4/16,16,19,Jia Nan YUAN,FRA,1035
2024/4/16,16,20,Bruna TAKAHASHI,BRA,1002
2024/4/16,16,21,QIAN Tianyi,CHN,948
2024/4/16,16,22,KUAI Man,CHN,900
2024/4/16,16,23,Sofia POLCANOVA,AUT,839
2024/4/16,16,24,Miyuu KIHARA,JPN,835
2024/4/16,16,25,Dina MESHREF,EGY,795
2024/4/16,16,26,Miyu NAGASAKI,JPN,765
2024/4/16,16,27,Yangzi LIU,AUS,764
2024/4/16,16,28,Prithika PAVADE,FRA,752
2024/4/16,16,29,Linda BERGSTROM,SWE,693
2024/4/16,16,30,Hana GODA,EGY,683
2024/4/16,16,31,KIM Nayeong,KOR,670
2024/4/16,16,32,Lily ZHANG,USA,635
2024/4/16,16,33,SUH Hyo Won,KOR,630
2024/4/16,16,34,Elizabeta SAMARA,ROU,610
2024/4/16,16,35,Amy WANG,USA,584
2024/4/16,16,36,Orawan PARANANG,THA,565
2024/4/16,16,37,Manika BATRA,IND,521
2024/4/16,16,38,CHEN Szu-Yu,TPE,515
2024/4/16,16,39,Sreeja AKULA,IND,508
2024/4/16,16,40,Xiaona SHAN,GER,479
2024/4/16,16,41,Xia Lian NI,LUX,470
2024/4/16,16,42,HE Zhuojia,CHN,469
2024/4/16,16,43,LI Yake,CHN,467
2024/4/16,16,44,SHI Xunyao,CHN,465
2024/4/16,16,45,ZHU Chengzhu,HKG,463
2024/4/16,16,46,Adina DIACONU,ROU,452
2024/4/16,16,47,LEE Eunhye,KOR,450
2024/4/16,16,48,LEE Zion,KOR,431
2024/4/16,16,49,DOO Hoi Kem,HKG,426
2024/4/16,16,50,LI Yu-Jhun,TPE,421
2024/4/23,17,1,SUN Yingsha,CHN,8300
2024/4/23,17,2,WANG Manyu,CHN,5965
2024/4/23,17,3,WANG Yidi,CHN,4772
2024/4/23,17,4,CHEN Meng,CHN,4760
2024/4/23,17,5,CHEN Xingtong,CHN,3145
2024/4/23,17,6,Hina HAYATA,JPN,3108
2024/4/23,17,7,SHIN Yubin,KOR,2270
2024/4/23,17,8,Miwa HARIMOTO,JPN,1747
2024/4/23,17,9,Adriana DIAZ,PUR,1710
2024/4/23,17,10,Bernadette SZOCS,ROU,1605
2024/4/23,17,11,Mima ITO,JPN,1600
2024/4/23,17,12,CHENG I-Ching,TPE,1447
2024/4/23,17,13,Miu HIRANO,JPN,1428
2024/4/23,17,14,JOO Cheonhui,KOR,1230
2024/4/23,17,15,Nina MITTELHAM,GER,1192
2024/4/23,17,16,Xiaoxin YANG,MON,1140
2024/4/23,17,17,JEON Jihee,KOR,1137
2024/4/23,17,18,Bruna TAKAHASHI,BRA,1022
2024/4/23,17,19,Ying HAN,GER,1000
2024/4/23,17,20,Jia Nan YUAN,FRA,985
2024/4/23,17,21,Sofia POLCANOVA,AUT,954
2024/4/23,17,22,KUAI Man,CHN,940
2024/4/23,17,23,Miyuu KIHARA,JPN,835
2024/4/23,17,24,Dina MESHREF,EGY,795
2024/4/23,17,25,QIAN Tianyi,CHN,773
2024/4/23,17,26,Miyu NAGASAKI,JPN,765
2024/4/23,17,27,Prithika PAVADE,FRA,752
2024/4/23,17,28,Linda BERGSTROM,SWE,698
2024/4/23,17,29,SUH Hyo Won,KOR,695
2024/4/23,17,30,Hana GODA,EGY,683
2024/4/23,17,31,Yangzi LIU,AUS,674
2024/4/23,17,32,KIM Nayeong,KOR,670
2024/4/23,17,33,Lily ZHANG,USA,635
2024/4/23,17,34,Elizabeta SAMARA,ROU,610
2024/4/23,17,35,Amy WANG,USA,599
2024/4/23,17,36,Orawan PARANANG,THA,580
2024/4/23,17,37,LEE Eunhye,KOR,540
2024/4/23,17,38,Sreeja AKULA,IND,529
2024/4/23,17,39,Manika BATRA,IND,526
2024/4/23,17,40,CHEN Szu-Yu,TPE,515
2024/4/23,17,41,Xiaona SHAN,GER,479
2024/4/23,17,42,Suthasini SAWETTABUT,THA,476
2024/4/23,17,43,Xia Lian NI,LUX,470
2024/4/23,17,44,HE Zhuojia,CHN,469
2024/4/23,17,45,ZHU Chengzhu,HKG,468
2024/4/23,17,46,LI Yake,CHN,467
2024/4/23,17,47,SHI Xunyao,CHN,465
2024/4/23,17,48,Adina DIACONU,ROU,452
2024/4/23,17,49,DOO Hoi Kem,HKG,446
2024/4/23,17,50,LEE Zion,KOR,431
2024/4/30,18,1,SUN Yingsha,CHN,8300
2024/4/30,18,2,WANG Manyu,CHN,5965
2024/4/30,18,3,WANG Yidi,CHN,4772
2024/4/30,18,4,CHEN Meng,CHN,4760
2024/4/30,18,5,Hina HAYATA,JPN,3108
2024/4/30,18,6,CHEN Xingtong,CHN,2615
2024/4/30,18,7,SHIN Yubin,KOR,2270
2024/4/30,18,8,Miwa HARIMOTO,JPN,1747
2024/4/30,18,9,Bernadette SZOCS,ROU,1605
2024/4/30,18,10,Mima ITO,JPN,1600
2024/4/30,18,11,Adriana DIAZ,PUR,1570
2024/4/30,18,12,CHENG I-Ching,TPE,1447
2024/4/30,18,13,Miu HIRANO,JPN,1416
2024/4/30,18,14,Nina MITTELHAM,GER,1192
2024/4/30,18,15,JEON Jihee,KOR,1137
2024/4/30,18,16,Xiaoxin YANG,MON,1070
2024/4/30,18,17,Bruna TAKAHASHI,BRA,1022
2024/4/30,18,18,Ying HAN,GER,1000
2024/4/30,18,19,Jia Nan YUAN,FRA,985
2024/4/30,18,20,Sofia POLCANOVA,AUT,914
2024/4/30,18,21,JOO Cheonhui,KOR,865
2024/4/30,18,22,KUAI Man,CHN,835
2024/4/30,18,23,Miyuu KIHARA,JPN,815
2024/4/30,18,24,Dina MESHREF,EGY,795
2024/4/30,18,25,QIAN Tianyi,CHN,773
2024/4/30,18,26,Prithika PAVADE,FRA,752
2024/4/30,18,27,Linda BERGSTROM,SWE,698
2024/4/30,18,28,SUH Hyo Won,KOR,695
2024/4/30,18,29,Hana GODA,EGY,683
2024/4/30,18,30,KIM Nayeong,KOR,670
2024/4/30,18,31,Yangzi LIU,AUS,649
2024/4/30,18,32,Elizabeta SAMARA,ROU,610
